open_time,open,high,low,close,volume
2019-08-15 12:32:00,10059.94,10080.0,10058.4,10075.35,27.291017
2019-08-15 12:33:00,10075.35,10077.51,10065.23,10070.16,23.031539
2019-08-15 12:34:00,10071.44,10071.44,10050.01,10050.03,32.777684
2019-08-15 12:35:00,10050.01,10055.64,10041.0,10041.0,41.726142
2019-08-15 12:36:00,10046.03,10046.03,10021.0,10036.31,75.625926
2019-08-15 12:37:00,10037.72,10043.5,10025.0,10029.67,33.459349
2019-08-15 12:38:00,10029.67,10047.83,10022.05,10038.23,54.544749
2019-08-15 12:39:00,10038.4,10045.0,10030.2,10041.63,17.655594
2019-08-15 12:40:00,10039.65,10045.65,10030.32,10030.32,28.56733
2019-08-15 12:41:00,10035.69,10036.05,10014.14,10019.74,26.304073
2019-08-15 12:42:00,10018.01,10028.51,10016.07,10023.65,22.028672
2019-08-15 12:43:00,10024.78,10026.64,10000.0,10007.65,138.307871
2019-08-15 12:44:00,10002.25,10008.0,9975.0,9975.45,93.087353
2019-08-15 12:45:00,9975.44,9996.42,9972.0,9994.61,73.930894
2019-08-15 12:46:00,9992.1,10000.0,9978.89,9980.0,53.342385
2019-08-15 12:47:00,9980.0,9984.64,9972.0,9977.0,66.9359
2019-08-15 12:48:00,9975.55,9981.63,9964.0,9964.0,35.200024
2019-08-15 12:49:00,9965.77,9965.77,9936.0,9947.76,174.100494
2019-08-15 12:50:00,9947.76,9964.98,9935.0,9947.21,89.197344
2019-08-15 12:51:00,9947.22,9950.0,9920.0,9946.95,181.370376
2019-08-15 12:52:00,9950.0,9970.27,9946.94,9964.63,80.861948
2019-08-15 12:53:00,9964.63,9968.36,9953.96,9961.03,29.032774
2019-08-15 12:54:00,9957.4,9971.35,9951.56,9970.04,36.407414
2019-08-15 12:55:00,9970.85,9992.74,9967.33,9989.29,38.737373
2019-08-15 12:56:00,9986.51,10004.08,9980.01,9990.49,49.984536
2019-08-15 12:57:00,9983.71,10012.98,9980.45,10002.67,45.544975
2019-08-15 12:58:00,10002.16,10006.4,9991.72,9994.49,35.255883
2019-08-15 12:59:00,9994.58,10000.0,9980.65,9997.09,35.704296
2019-08-15 13:00:00,9997.12,10016.47,9994.65,10016.47,35.021308
2019-08-15 13:01:00,10016.49,10049.05,10015.0,10029.28,48.778133
2019-08-15 13:02:00,10027.9,10031.08,10009.55,10010.33,30.552215
2019-08-15 13:03:00,10018.03,10018.03,10001.55,10005.9,20.400267
2019-08-15 13:04:00,10008.39,10016.25,10000.0,10016.25,26.386343
2019-08-15 13:05:00,10013.84,10032.93,10011.09,10025.98,15.550899
2019-08-15 13:06:00,10026.08,10026.08,10000.0,10003.02,26.280103
2019-08-15 13:07:00,10002.99,10004.0,9963.23,9963.23,73.162663
2019-08-15 13:08:00,9964.86,9974.07,9950.0,9950.0,79.628629
2019-08-15 13:09:00,9950.0,9951.7,9930.24,9937.55,61.323671
2019-08-15 13:10:00,9937.56,9963.26,9911.0,9948.44,118.090989
2019-08-15 13:11:00,9956.91,9974.06,9942.85,9948.55,35.697667
2019-08-15 13:12:00,9945.23,9966.33,9943.62,9956.7,31.321598
2019-08-15 13:13:00,9959.99,9960.0,9940.32,9952.75,36.142291
2019-08-15 13:14:00,9952.75,9959.99,9940.0,9949.52,45.71738
2019-08-15 13:15:00,9950.54,9956.27,9940.0,9951.85,30.7765
2019-08-15 13:16:00,9951.89,9974.73,9951.89,9969.51,31.548834
2019-08-15 13:17:00,9973.43,9978.7,9961.02,9969.62,92.782193
2019-08-15 13:18:00,9970.0,9982.0,9970.0,9981.99,19.52911
2019-08-15 13:19:00,9982.0,9988.0,9965.0,9966.69,21.912753
2019-08-15 13:20:00,9966.75,9983.66,9965.51,9980.64,24.876219
2019-08-15 13:21:00,9980.64,9980.64,9964.0,9968.6,26.015701
2019-08-15 13:22:00,9969.58,9978.4,9968.58,9974.94,24.22601
2019-08-15 13:23:00,9973.51,9975.75,9954.41,9958.51,27.267499
2019-08-15 13:24:00,9961.83,9961.83,9947.05,9958.34,28.203563
2019-08-15 13:25:00,9958.36,9958.72,9939.31,9949.14,48.115437
2019-08-15 13:26:00,9940.08,9954.98,9940.06,9951.64,16.180844
2019-08-15 13:27:00,9953.97,9955.89,9940.74,9948.37,21.630013
2019-08-15 13:28:00,9949.47,9973.49,9946.32,9969.28,45.38593
2019-08-15 13:29:00,9970.48,9973.49,9961.63,9968.42,19.018439
2019-08-15 13:30:00,9968.49,9981.37,9968.29,9981.37,27.383617
2019-08-15 13:31:00,9981.37,10010.0,9979.75,10000.0,81.970843
2019-08-15 13:32:00,9999.96,10002.5,9981.07,9985.61,24.430789
2019-08-15 13:33:00,9986.85,9995.26,9985.61,9991.86,16.124209
2019-08-15 13:34:00,9991.19,9994.69,9972.0,9977.68,18.919443
2019-08-15 13:35:00,9978.1,9985.35,9968.95,9984.98,16.692738
2019-08-15 13:36:00,9982.24,9990.4,9980.05,9985.02,24.237477
2019-08-15 13:37:00,9985.03,9995.72,9985.03,9993.69,14.695346
2019-08-15 13:38:00,9993.69,10008.83,9993.69,10008.83,26.45215
2019-08-15 13:39:00,10008.4,10013.71,10004.34,10011.52,30.246916
2019-08-15 13:40:00,10013.7,10029.0,10012.0,10029.0,29.437922
2019-08-15 13:41:00,10027.05,10036.19,10020.55,10023.0,30.9856
2019-08-15 13:42:00,10023.8,10028.64,9998.45,10000.71,24.152206
2019-08-15 13:43:00,10002.14,10018.46,10000.91,10014.13,11.859173
2019-08-15 13:44:00,10013.12,10025.57,10010.94,10025.57,9.22562
2019-08-15 13:45:00,10026.0,10040.0,10025.0,10038.99,25.83954
2019-08-15 13:46:00,10038.99,10041.0,10027.14,10028.58,41.786665
2019-08-15 13:47:00,10028.58,10030.77,10024.04,10028.0,49.758089
2019-08-15 13:48:00,10027.96,10050.34,10021.99,10024.46,72.177713
2019-08-15 13:49:00,10021.99,10030.26,10003.03,10009.54,18.871041
2019-08-15 13:50:00,10009.64,10019.14,9997.8,10004.97,22.70531
2019-08-15 13:51:00,10005.99,10008.88,9995.0,10000.0,25.26031
2019-08-15 13:52:00,9999.0,9999.0,9977.16,9991.6,22.37653
2019-08-15 13:53:00,9990.02,10004.94,9988.45,10000.03,105.29235
2019-08-15 13:54:00,10004.92,10017.71,10000.03,10015.19,9.565085
2019-08-15 13:55:00,10015.0,10030.59,10015.0,10022.56,26.499637
2019-08-15 13:56:00,10024.54,10026.7,10010.8,10010.8,81.277405
2019-08-15 13:57:00,10010.8,10026.0,10006.49,10026.0,34.227053
2019-08-15 13:58:00,10021.82,10026.0,10015.18,10022.06,17.507907
2019-08-15 13:59:00,10022.06,10023.96,10013.06,10015.53,10.745997
2019-08-15 14:00:00,10015.53,10048.3,10012.44,10034.93,32.57932
2019-08-15 14:01:00,10035.2,10070.23,10034.93,10063.1,34.86339
2019-08-15 14:02:00,10063.19,10100.0,10059.67,10065.28,83.969008
2019-08-15 14:03:00,10065.23,10074.4,10047.98,10051.01,47.185592
2019-08-15 14:04:00,10055.8,10085.83,10050.0,10085.67,28.420858
2019-08-15 14:05:00,10082.73,10091.58,10057.01,10060.97,59.785334
2019-08-15 14:06:00,10060.84,10076.1,10054.61,10071.45,16.039469
2019-08-15 14:07:00,10071.47,10078.31,10065.0,10065.3,16.777394
2019-08-15 14:08:00,10065.3,10070.28,10054.0,10054.01,35.444338
2019-08-15 14:09:00,10054.01,10058.89,10044.06,10047.37,16.968502
2019-08-15 14:10:00,10047.08,10058.15,10044.35,10052.17,13.471061
2019-08-15 14:11:00,10054.6,10059.91,10035.5,10040.09,22.907815
2019-08-15 14:12:00,10040.09,10043.22,10030.6,10033.72,21.357997
2019-08-15 14:13:00,10031.06,10052.67,10031.06,10045.0,16.649371
2019-08-15 14:14:00,10045.0,10050.28,10034.63,10046.05,16.965895
2019-08-15 14:15:00,10046.37,10070.0,10044.29,10069.59,56.581545
2019-08-15 14:16:00,10069.59,10072.64,10053.02,10065.0,15.046635
2019-08-15 14:17:00,10065.0,10065.01,10050.56,10054.32,47.05158
2019-08-15 14:18:00,10054.32,10060.28,10050.0,10050.3,13.691208
2019-08-15 14:19:00,10050.3,10052.48,10039.61,10043.01,14.225934
2019-08-15 14:20:00,10040.38,10043.14,10032.46,10043.14,31.117829
2019-08-15 14:21:00,10042.61,10054.19,10042.61,10045.59,8.883116
2019-08-15 14:22:00,10044.45,10044.45,10025.0,10026.18,20.419459
2019-08-15 14:23:00,10026.98,10026.98,10000.0,10000.0,67.024647
2019-08-15 14:24:00,10000.0,10014.93,9996.35,9999.47,49.703277
2019-08-15 14:25:00,9999.46,10010.27,9994.04,10003.2,42.060959
2019-08-15 14:26:00,10003.82,10015.26,9998.56,10015.25,28.067889
2019-08-15 14:27:00,10012.15,10020.0,10012.11,10018.16,17.337513
2019-08-15 14:28:00,10019.99,10024.01,9999.79,10000.97,19.065201
2019-08-15 14:29:00,10000.75,10028.5,10000.02,10023.37,70.842761
2019-08-15 14:30:00,10023.35,10025.0,10014.01,10020.98,17.02433
2019-08-15 14:31:00,10021.06,10025.0,10020.94,10025.0,24.066825
2019-08-15 14:32:00,10025.0,10028.84,10024.02,10024.03,8.507207
2019-08-15 14:33:00,10024.04,10025.15,10021.06,10023.0,8.243824
2019-08-15 14:34:00,10022.39,10022.81,10001.0,10005.45,17.556045
2019-08-15 14:35:00,10000.77,10014.0,10000.0,10001.2,22.831158
2019-08-15 14:36:00,10001.2,10013.66,10000.7,10002.0,20.62211
2019-08-15 14:37:00,10001.98,10002.01,9993.0,9997.72,47.106373
2019-08-15 14:38:00,9998.14,10000.0,9994.33,9997.51,11.592384
2019-08-15 14:39:00,9997.49,10001.35,9995.0,10001.26,22.872261
2019-08-15 14:40:00,10001.25,10005.84,9996.7,10003.84,29.271543
2019-08-15 14:41:00,10003.84,10004.83,9999.71,10002.72,22.844934
2019-08-15 14:42:00,10000.95,10003.61,9990.38,9999.04,39.014956
2019-08-15 14:43:00,9998.11,9999.04,9987.0,9992.52,25.394831
2019-08-15 14:44:00,9991.21,9992.57,9960.0,9960.0,38.157781
2019-08-15 14:45:00,9963.0,9983.01,9958.37,9969.47,43.032688
2019-08-15 14:46:00,9969.46,9990.16,9966.28,9990.16,24.511267
2019-08-15 14:47:00,9984.23,9992.19,9975.51,9980.33,13.260645
2019-08-15 14:48:00,9984.16,9991.2,9983.04,9988.62,20.842654
2019-08-15 14:49:00,9988.7,9999.04,9987.45,9995.68,21.009032
2019-08-15 14:50:00,9996.04,10020.0,9996.04,10010.47,62.980276
2019-08-15 14:51:00,10010.47,10013.21,9996.1,9998.19,32.0701
2019-08-15 14:52:00,9998.03,10011.91,9998.03,10009.11,22.211451
2019-08-15 14:53:00,10008.86,10009.34,9999.32,10003.76,14.289026
2019-08-15 14:54:00,10004.71,10010.0,10000.51,10004.82,15.850374
2019-08-15 14:55:00,10005.55,10014.62,10004.82,10014.62,22.501193
2019-08-15 14:56:00,10014.54,10015.0,10011.35,10015.0,20.783964
2019-08-15 14:57:00,10015.0,10034.68,10014.98,10027.84,38.125774
2019-08-15 14:58:00,10028.28,10030.0,10020.1,10020.73,17.029049
2019-08-15 14:59:00,10020.75,10022.88,10010.33,10010.33,15.234885
2019-08-15 15:00:00,10009.75,10030.0,10008.21,10030.0,25.243572
2019-08-15 15:01:00,10030.0,10046.27,10025.69,10027.34,40.358959
2019-08-15 15:02:00,10025.93,10031.66,10018.32,10025.06,31.889036
2019-08-15 15:03:00,10026.77,10029.0,10004.43,10020.65,35.12254
2019-08-15 15:04:00,10020.98,10024.45,10014.86,10016.87,8.007524
2019-08-15 15:05:00,10016.94,10017.06,10003.08,10004.56,13.055269
2019-08-15 15:06:00,10004.73,10008.0,9996.36,9999.98,17.04969
2019-08-15 15:07:00,9997.26,9999.98,9988.82,9993.39,18.663947
2019-08-15 15:08:00,9993.39,9993.39,9972.0,9976.2,30.617564
2019-08-15 15:09:00,9975.4,10004.22,9975.38,10002.36,26.003812
2019-08-15 15:10:00,10002.36,10004.13,9991.67,9992.97,9.954494
2019-08-15 15:11:00,9992.97,10026.78,9992.97,10020.01,39.708428
2019-08-15 15:12:00,10020.01,10020.02,10005.45,10017.08,13.253246
2019-08-15 15:13:00,10017.08,10019.89,10008.91,10013.03,16.229967
2019-08-15 15:14:00,10013.62,10023.73,10012.99,10022.27,13.492437
2019-08-15 15:15:00,10023.24,10040.0,10021.74,10033.58,28.959418
2019-08-15 15:16:00,10033.7,10038.0,10023.99,10030.02,33.900814
2019-08-15 15:17:00,10030.64,10046.27,10030.64,10046.27,29.52749
2019-08-15 15:18:00,10046.27,10057.1,10043.72,10045.19,56.126521
2019-08-15 15:19:00,10045.0,10045.0,10028.11,10028.12,20.210659
2019-08-15 15:20:00,10034.66,10045.35,10029.01,10045.35,19.026118
2019-08-15 15:21:00,10045.35,10064.35,10041.51,10055.76,33.008361
2019-08-15 15:22:00,10052.59,10056.81,10036.22,10040.22,23.248462
2019-08-15 15:23:00,10040.35,10055.61,10040.22,10052.26,27.061977
2019-08-15 15:24:00,10052.42,10063.81,10042.22,10045.55,25.580273
2019-08-15 15:25:00,10044.02,10046.67,10033.32,10035.13,32.110949
2019-08-15 15:26:00,10035.13,10037.16,10026.83,10030.71,49.869578
2019-08-15 15:27:00,10028.01,10038.24,10021.56,10034.47,14.321252
2019-08-15 15:28:00,10035.76,10039.73,10026.57,10030.0,8.123146
2019-08-15 15:29:00,10029.9,10044.13,10029.9,10044.13,13.272112
2019-08-15 15:30:00,10044.89,10060.32,10040.0,10056.08,20.279405
2019-08-15 15:31:00,10056.15,10058.34,10046.3,10051.63,19.891611
2019-08-15 15:32:00,10051.61,10059.06,10046.57,10059.06,9.661003
2019-08-15 15:33:00,10058.33,10074.57,10058.33,10064.66,36.700716
2019-08-15 15:34:00,10063.07,10069.43,10055.2,10058.44,19.974179
2019-08-15 15:35:00,10058.04,10070.31,10056.71,10069.11,44.136688
2019-08-15 15:36:00,10069.11,10074.06,10055.86,10059.58,12.109479
2019-08-15 15:37:00,10058.21,10064.01,10050.72,10064.01,15.696988
2019-08-15 15:38:00,10064.0,10069.96,10062.56,10064.13,29.411329
2019-08-15 15:39:00,10063.96,10073.21,10063.85,10073.2,15.848132
2019-08-15 15:40:00,10073.18,10074.91,10062.56,10063.59,30.448953
2019-08-15 15:41:00,10064.0,10064.0,10054.74,10056.77,12.537368
2019-08-15 15:42:00,10055.33,10059.93,10050.0,10059.15,13.949406
2019-08-15 15:43:00,10059.16,10060.0,10054.1,10058.79,13.002188
2019-08-15 15:44:00,10058.81,10067.11,10056.83,10067.11,14.096465
2019-08-15 15:45:00,10067.8,10069.29,10064.84,10065.04,12.884325
2019-08-15 15:46:00,10065.81,10069.99,10061.65,10067.98,27.361778
2019-08-15 15:47:00,10069.25,10085.0,10067.14,10070.0,73.737865
2019-08-15 15:48:00,10072.01,10087.64,10069.78,10084.26,23.652722
2019-08-15 15:49:00,10087.69,10099.32,10077.91,10093.1,82.194926
2019-08-15 15:50:00,10088.26,10100.0,10088.26,10090.53,30.403802
2019-08-15 15:51:00,10095.27,10100.0,10085.02,10099.99,84.215105
2019-08-15 15:52:00,10100.0,10108.0,10099.99,10105.0,116.920499
2019-08-15 15:53:00,10104.98,10108.0,10088.02,10088.02,34.899556
2019-08-15 15:54:00,10088.02,10108.0,10085.94,10102.15,48.974499
2019-08-15 15:55:00,10104.87,10108.0,10095.42,10100.0,100.10605
2019-08-15 15:56:00,10100.0,10107.0,10085.71,10085.95,40.173747
2019-08-15 15:57:00,10089.91,10090.98,10083.42,10083.42,25.873214
2019-08-15 15:58:00,10083.42,10090.0,10082.0,10086.82,22.21717
2019-08-15 15:59:00,10086.71,10099.55,10085.63,10094.59,34.040716
2019-08-15 16:00:00,10092.96,10109.78,10091.14,10109.78,86.221151
2019-08-15 16:01:00,10109.78,10116.65,10107.17,10116.65,184.052502
2019-08-15 16:02:00,10116.64,10150.0,10116.22,10141.69,106.7266
2019-08-15 16:03:00,10140.46,10165.0,10133.52,10160.0,108.020422
2019-08-15 16:04:00,10161.0,10164.39,10142.28,10142.28,58.846128
2019-08-15 16:05:00,10142.28,10144.68,10121.2,10128.68,34.733354
2019-08-15 16:06:00,10130.47,10155.0,10128.03,10151.53,64.358189
