open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1566574680000,10370.41000000,10385.28000000,10370.41000000,10381.02000000,18.62213100,1566574739999,193274.75387206,328,10.03472100,104161.60082615,0
1566574740000,10380.88000000,10382.50000000,10375.20000000,10381.09000000,27.00370400,1566574799999,280256.98766908,159,13.54970100,140628.95391412,0
1566574800000,10381.09000000,10385.33000000,10370.61000000,10370.62000000,19.25668500,1566574859999,199805.11581660,258,6.15472900,63869.14635411,0
1566574860000,10370.73000000,10382.73000000,10370.61000000,10382.23000000,9.21269900,1566574919999,95602.56465396,191,5.61698800,58289.97576810,0
1566574920000,10380.00000000,10382.67000000,10377.35000000,10380.10000000,13.77164300,1566574979999,142950.40609443,165,7.00601100,72725.51185924,0
1566574980000,10379.90000000,10380.00000000,10374.02000000,10374.02000000,17.06904600,1566575039999,177147.86034446,209,10.97489200,113908.61624783,0
1566575040000,10374.44000000,10382.49000000,10372.38000000,10378.92000000,19.66808700,1566575099999,204081.77272781,221,11.99981500,124518.80905371,0
1566575100000,10379.98000000,10390.30000000,10378.70000000,10390.02000000,24.34947300,1566575159999,252807.44867073,273,9.09218700,94410.15541797,0
1566575160000,10390.30000000,10390.70000000,10380.22000000,10387.91000000,25.16615400,1566575219999,261359.27575864,267,11.16389900,115943.24118725,0
1566575220000,10388.25000000,10389.51000000,10375.15000000,10378.74000000,17.08949100,1566575279999,177444.02298693,178,2.15587700,22382.45549575,0
1566575280000,10376.20000000,10378.69000000,10371.86000000,10373.79000000,24.54887600,1566575339999,254652.30671445,212,2.71949000,28214.16401057,0
1566575340000,10373.79000000,10384.44000000,10373.79000000,10384.06000000,18.15910700,1566575399999,188482.41871757,140,12.00894100,124653.52212185,0
1566575400000,10384.86000000,10385.18000000,10378.06000000,10380.05000000,16.08346400,1566575459999,166974.12645910,188,8.08525800,83945.05959102,0
1566575460000,10379.59000000,10381.80000000,10378.00000000,10381.80000000,14.00203200,1566575519999,145350.51487370,180,8.15286300,84633.81606569,0
1566575520000,10381.31000000,10382.35000000,10378.27000000,10378.33000000,12.44221400,1566575579999,129146.46818590,160,6.07665800,63075.76929025,0
1566575580000,10378.32000000,10380.91000000,10378.31000000,10380.91000000,11.64474700,1566575639999,120866.81058632,130,5.78771800,60073.41938223,0
1566575640000,10380.99000000,10384.38000000,10380.00000000,10381.61000000,12.06510900,1566575699999,125255.39327179,135,5.66909600,58857.05598812,0
1566575700000,10380.53000000,10384.38000000,10380.00000000,10382.86000000,10.18600200,1566575759999,105739.69732821,132,2.80527900,29123.59347434,0
1566575760000,10383.11000000,10390.70000000,10381.85000000,10390.44000000,14.35740100,1566575819999,149151.12982728,197,6.49407100,67466.91493759,0
1566575820000,10390.45000000,10398.05000000,10388.17000000,10397.00000000,19.74370400,1566575879999,205211.44516002,333,12.33226600,128196.86497746,0
1566575880000,10398.41000000,10398.98000000,10390.72000000,10394.26000000,17.34227900,1566575939999,180267.22011509,200,8.77497500,91218.70291118,0
1566575940000,10394.24000000,10399.56000000,10391.91000000,10397.55000000,12.35084800,1566575999999,128379.97741259,201,9.97357800,103672.43758368,0
1566576000000,10397.71000000,10411.47000000,10397.58000000,10408.53000000,26.98062500,1566576059999,280735.23974388,368,19.45381900,202402.62503583,0
1566576060000,10408.53000000,10413.41000000,10400.00000000,10400.00000000,36.45972000,1566576119999,379504.66439830,442,13.25909100,138039.30901258,0
1566576120000,10401.77000000,10401.81000000,10388.28000000,10388.50000000,16.20310800,1566576179999,168438.78505059,339,5.30194500,55123.39568580,0
1566576180000,10388.80000000,10400.00000000,10388.80000000,10399.71000000,6.16638700,1566576239999,64108.23136022,171,3.58244500,37244.76327309,0
1566576240000,10398.12000000,10406.00000000,10398.12000000,10400.83000000,13.66265200,1566576299999,142110.75953239,214,5.54352700,57665.27086905,0
1566576300000,10400.83000000,10400.83000000,10395.12000000,10399.99000000,4.76054600,1566576359999,49500.67750007,101,3.00616700,31261.58672463,0
1566576360000,10399.97000000,10399.97000000,10391.14000000,10391.24000000,21.05577100,1566576419999,218878.95103872,200,6.98956500,72657.30642097,0
1566576420000,10391.18000000,10391.28000000,10389.46000000,10389.48000000,16.57680300,1566576479999,172238.89392459,153,5.62688700,58465.63947400,0
1566576480000,10389.46000000,10390.30000000,10388.00000000,10388.04000000,17.06349500,1566576539999,177277.07386110,133,4.33138400,45000.24857479,0
1566576540000,10387.92000000,10388.11000000,10385.00000000,10385.00000000,8.40601600,1566576599999,87310.78987365,142,2.70570000,28103.64872021,0
1566576600000,10385.55000000,10386.34000000,10380.11000000,10381.24000000,8.28574300,1566576659999,86039.14278298,208,4.46688200,46387.53973808,0
1566576660000,10381.24000000,10382.89000000,10371.42000000,10377.21000000,21.04711000,1566576719999,218418.44312400,259,4.32007700,44833.09080089,0
1566576720000,10377.13000000,10377.38000000,10370.00000000,10375.98000000,28.25574800,1566576779999,293083.57936634,233,6.07022300,62976.77476536,0
1566576780000,10375.98000000,10380.00000000,10375.98000000,10377.52000000,13.66326800,1566576839999,141800.76057935,184,10.54170900,109407.11687385,0
1566576840000,10379.91000000,10389.44000000,10377.54000000,10387.38000000,44.49555800,1566576899999,461925.54755230,246,40.39080600,419299.65462894,0
1566576900000,10387.38000000,10395.11000000,10386.00000000,10394.71000000,15.61781200,1566576959999,162243.42911463,219,4.14604900,43076.97503857,0
