open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1566034680000,10401.47000000,10417.99000000,10401.30000000,10413.98000000,29.54526000,1566034739999,307556.25437781,207,25.99316600,270574.13658886,0
1566034740000,10413.98000000,10415.00000000,10405.14000000,10414.99000000,11.99759900,1566034799999,124908.72599736,160,7.88816600,82127.60178861,0
1566034800000,10412.59000000,10424.98000000,10412.20000000,10420.70000000,13.55305800,1566034859999,141210.59611714,230,8.51168400,88686.60762578,0
1566034860000,10419.84000000,10427.24000000,10414.46000000,10424.29000000,15.58282500,1566034919999,162381.23243316,159,12.21328000,127270.87961196,0
1566034920000,10423.60000000,10434.50000000,10422.80000000,10431.79000000,11.90920200,1566034979999,124208.19894269,205,7.08537000,73895.55956763,0
1566034980000,10432.92000000,10432.99000000,10418.34000000,10422.30000000,19.61456400,1566035039999,204493.67141853,264,9.18615700,95765.38977743,0
1566035040000,10422.30000000,10439.92000000,10422.30000000,10436.06000000,16.49342700,1566035099999,172086.31072085,204,13.25968400,138350.46815400,0
1566035100000,10435.35000000,10443.68000000,10433.89000000,10441.92000000,61.05230100,1566035159999,637321.24257566,372,16.77958600,175173.58359282,0
1566035160000,10440.83000000,10441.95000000,10427.10000000,10430.00000000,42.20781500,1566035219999,440428.07317036,327,22.61136800,235932.61447669,0
1566035220000,10429.99000000,10449.87000000,10427.29000000,10448.58000000,21.35309900,1566035279999,222881.70210521,250,18.26623100,190661.59658798,0
1566035280000,10448.58000000,10450.00000000,10430.90000000,10433.33000000,27.83486700,1566035339999,290719.43136504,290,14.38482400,150291.37599573,0
1566035340000,10435.37000000,10441.75000000,10420.10000000,10440.19000000,15.96076900,1566035399999,166516.79056432,316,8.74053400,91201.36723579,0
1566035400000,10440.21000000,10443.74000000,10425.27000000,10427.83000000,15.50733300,1566035459999,161829.49779836,222,8.01451700,83633.40175905,0
1566035460000,10428.86000000,10444.16000000,10426.67000000,10443.14000000,16.33670700,1566035519999,170481.45685429,204,10.72599100,111913.94648004,0
1566035520000,10443.77000000,10445.95000000,10430.00000000,10435.00000000,17.55489500,1566035579999,183208.36080725,213,6.38240700,66632.60137381,0
1566035580000,10436.81000000,10443.11000000,10434.58000000,10442.63000000,13.83943800,1566035639999,144476.00709422,185,6.11552800,63843.71798540,0
1566035640000,10442.63000000,10442.65000000,10431.94000000,10436.03000000,13.24438000,1566035699999,138224.43537795,179,5.30925400,55403.25959587,0
1566035700000,10435.78000000,10446.25000000,10433.41000000,10445.55000000,10.23479500,1566035759999,106869.97410056,198,6.04525600,63127.37452878,0
1566035760000,10445.55000000,10445.77000000,10437.06000000,10441.70000000,19.16485200,1566035819999,200107.48463948,274,8.24518300,86091.09083790,0
1566035820000,10441.05000000,10444.68000000,10437.82000000,10442.97000000,7.38375700,1566035879999,77105.52183667,122,5.05553100,52793.59122212,0
1566035880000,10443.76000000,10448.10000000,10441.30000000,10441.67000000,13.34741000,1566035939999,139406.48931186,167,7.76853200,81136.38364822,0
1566035940000,10441.56000000,10444.24000000,10436.79000000,10438.28000000,19.35779600,1566035999999,202113.47110121,152,6.86010500,71623.07358030,0
1566036000000,10438.00000000,10448.09000000,10401.00000000,10408.38000000,76.47120200,1566036059999,797466.36393721,707,25.96505400,270805.25257080,0
1566036060000,10407.61000000,10418.14000000,10400.00000000,10401.67000000,55.71997000,1566036119999,579882.38067761,509,25.94939300,270051.81066303,0
1566036120000,10400.22000000,10404.96000000,10390.78000000,10395.73000000,28.22760300,1566036179999,293504.78658515,339,14.03031400,145888.17679621,0
1566036180000,10395.71000000,10413.67000000,10391.61000000,10411.84000000,19.82418800,1566036239999,206169.37382913,264,13.19061200,137175.63650542,0
1566036240000,10411.84000000,10412.59000000,10395.83000000,10397.25000000,18.42931500,1566036299999,191721.64283171,241,7.28876000,75822.67363612,0
1566036300000,10398.87000000,10404.34000000,10390.54000000,10404.34000000,14.27915300,1566036359999,148458.27914664,156,5.33238100,55445.02222798,0
1566036360000,10404.30000000,10408.92000000,10397.98000000,10405.28000000,8.37701600,1566036419999,87158.17431499,128,5.67677600,59062.89683195,0
1566036420000,10406.02000000,10419.83000000,10404.00000000,10413.23000000,9.18324400,1566036479999,95614.53462963,142,5.48216300,57081.60960344,0
1566036480000,10411.78000000,10417.37000000,10406.80000000,10407.58000000,9.08968000,1566036539999,94620.61709836,129,6.74065700,70169.51078013,0
1566036540000,10408.02000000,10426.72000000,10407.66000000,10414.98000000,16.06176100,1566036599999,167295.66162776,183,7.24229300,75437.40020965,0
1566036600000,10414.96000000,10420.66000000,10406.86000000,10410.65000000,13.56349600,1566036659999,141236.12163735,188,9.67223800,100717.20328609,0
1566036660000,10414.88000000,10422.65000000,10411.65000000,10421.22000000,6.82013600,1566036719999,71037.76918102,119,4.18423900,43583.44560532,0
1566036720000,10419.74000000,10426.36000000,10411.32000000,10422.08000000,11.42456800,1566036779999,119040.19136753,155,5.33865200,55625.70077762,0
1566036780000,10422.60000000,10433.00000000,10417.22000000,10418.57000000,19.16912100,1566036839999,199886.19240714,335,11.57536200,120714.62962297,0
1566036840000,10417.46000000,10428.93000000,10415.70000000,10425.74000000,12.78055300,1566036899999,133237.49529355,220,7.50420600,78231.51554720,0
1566036900000,10424.25000000,10424.86000000,10407.01000000,10415.70000000,37.15277700,1566036959999,387131.82343548,263,12.22635900,127413.36824672,0
1566036960000,10416.31000000,10419.00000000,10410.01000000,10414.72000000,16.45684400,1566037019999,171373.12937609,221,10.05112900,104667.46495309,0
1566037020000,10411.66000000,10415.00000000,10410.00000000,10413.92000000,8.54932100,1566037079999,89023.31989035,141,5.07104300,52804.84477559,0
1566037080000,10414.10000000,10422.32000000,10413.20000000,10415.01000000,10.69416100,1566037139999,111402.78841516,141,6.69489600,69742.51431934,0
