open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1565974680000,10383.06000000,10403.39000000,10383.06000000,10402.81000000,36.05446100,1565974739999,374837.64253617,346,30.12070000,313149.90102058,0
1565974740000,10402.52000000,10406.00000000,10401.21000000,10405.00000000,15.52398400,1565974799999,161494.63786384,322,9.54758400,99321.98806147,0
1565974800000,10403.42000000,10410.84000000,10400.00000000,10410.84000000,33.35244700,1565974859999,347031.13435505,356,18.45724000,192078.31629524,0
1565974860000,10410.71000000,10431.67000000,10408.83000000,10429.16000000,46.13613600,1565974919999,480637.26314220,572,36.67196900,382041.30413036,0
1565974920000,10430.65000000,10448.00000000,10425.00000000,10444.39000000,59.25261900,1565974979999,618257.06318897,714,37.08889000,387018.55058705,0
1565974980000,10447.98000000,10449.00000000,10434.62000000,10440.72000000,31.48541700,1565975039999,328767.41860744,423,15.32233900,160007.64819257,0
1565975040000,10442.32000000,10442.32000000,10431.48000000,10434.16000000,73.39742900,1565975099999,766026.21308558,362,29.54956600,308397.24249206,0
1565975100000,10434.16000000,10438.02000000,10430.00000000,10438.02000000,100.22783500,1565975159999,1045754.22178487,509,19.71977200,205765.39544320,0
1565975160000,10438.04000000,10449.99000000,10430.21000000,10447.38000000,42.09329300,1565975219999,439560.36705053,378,17.27093800,180376.91674101,0
1565975220000,10448.68000000,10453.00000000,10441.68000000,10450.18000000,95.55136000,1565975279999,998461.03116850,440,64.41258700,673099.52282448,0
1565975280000,10450.61000000,10480.00000000,10450.18000000,10480.00000000,102.95760300,1565975339999,1077588.29961609,921,82.56870900,864292.73409522,0
1565975340000,10480.00000000,10499.00000000,10479.39000000,10487.33000000,153.20005500,1565975399999,1607130.19763265,1200,103.90812400,1090191.67492070,0
1565975400000,10491.55000000,10499.91000000,10479.39000000,10495.93000000,112.00881700,1565975459999,1175360.02210189,709,69.03033600,724456.26212553,0
1565975460000,10495.93000000,10530.00000000,10494.51000000,10524.41000000,348.25738300,1565975519999,3658709.81950684,1898,172.78403700,1815846.05787334,0
1565975520000,10521.07000000,10530.00000000,10501.28000000,10501.32000000,178.84513600,1565975579999,1881066.78076675,1078,68.28706000,718504.91519121,0
1565975580000,10501.33000000,10507.75000000,10489.49000000,10506.09000000,222.73324400,1565975639999,2338685.93393681,896,27.51507400,288877.99928500,0
1565975640000,10504.94000000,10535.00000000,10503.69000000,10535.00000000,57.13264600,1565975699999,601281.78014027,450,33.19526500,349385.44569482,0
1565975700000,10534.43000000,10536.03000000,10512.54000000,10515.00000000,139.81763800,1565975759999,1471177.88796225,911,44.20567900,465157.75515149,0
1565975760000,10516.02000000,10516.08000000,10493.00000000,10499.95000000,134.16695500,1565975819999,1409681.49890617,1064,28.96251400,304326.28144760,0
1565975820000,10500.81000000,10515.00000000,10495.00000000,10514.39000000,47.74146700,1565975879999,501468.55491447,390,34.07907600,357993.70521116,0
1565975880000,10512.84000000,10522.53000000,10494.38000000,10503.95000000,67.21858600,1565975939999,706459.91148856,548,20.02874900,210429.55764519,0
1565975940000,10501.80000000,10518.05000000,10500.00000000,10501.33000000,25.14748200,1565975999999,264270.54317748,325,11.97079600,125814.07358585,0
1565976000000,10501.33000000,10516.77000000,10500.00000000,10516.77000000,33.75244800,1565976059999,354558.57300477,245,24.75842900,260104.35403663,0
1565976060000,10516.77000000,10521.00000000,10501.91000000,10505.00000000,40.90605400,1565976119999,429943.56621039,401,12.82002700,134774.04134953,0
1565976120000,10505.00000000,10506.53000000,10500.00000000,10506.00000000,21.57842600,1565976179999,226663.97581593,220,16.49560700,173279.32614895,0
1565976180000,10506.00000000,10521.34000000,10505.29000000,10517.77000000,39.87891000,1565976239999,419264.96519607,301,25.18301200,264773.96538391,0
1565976240000,10517.98000000,10519.62000000,10489.01000000,10489.16000000,43.79681200,1565976299999,460024.20317244,481,14.09360100,148015.78942048,0
1565976300000,10489.56000000,10491.36000000,10471.95000000,10487.91000000,52.91405800,1565976359999,554593.92718604,614,16.35581300,171451.82596021,0
1565976360000,10485.85000000,10492.88000000,10480.49000000,10484.82000000,25.93587800,1565976419999,272006.89939115,294,15.88871300,166635.81145926,0
1565976420000,10481.36000000,10483.17000000,10461.27000000,10467.16000000,45.41465300,1565976479999,475527.28872685,594,15.96515200,167169.41729274,0
1565976480000,10467.16000000,10471.46000000,10460.97000000,10460.97000000,77.16219100,1565976539999,807300.23857053,345,13.36372800,139867.85311368,0
1565976540000,10460.97000000,10490.86000000,10455.97000000,10489.50000000,64.18026200,1565976599999,671868.32717377,542,30.45176000,318873.54201825,0
1565976600000,10488.84000000,10488.84000000,10460.00000000,10462.52000000,28.75790700,1565976659999,301290.89443085,423,22.25982000,233248.01339062,0
1565976660000,10460.17000000,10490.35000000,10458.31000000,10473.73000000,90.81865700,1565976719999,950590.56786097,367,76.55047400,801289.79314624,0
1565976720000,10475.27000000,10497.70000000,10473.73000000,10495.20000000,26.37890400,1565976779999,276675.51955962,311,16.09906900,168879.41605984,0
1565976780000,10495.20000000,10510.00000000,10488.25000000,10506.95000000,30.09145400,1565976839999,315907.09694908,306,21.05389700,221063.56740875,0
1565976840000,10508.25000000,10510.00000000,10486.74000000,10486.74000000,43.43887600,1565976899999,456178.53780616,425,15.88539600,166839.19551517,0
1565976900000,10490.66000000,10499.00000000,10482.42000000,10482.42000000,23.19591900,1565976959999,243355.13680142,290,14.55526600,152721.31197369,0
1565976960000,10483.44000000,10500.00000000,10481.17000000,10498.70000000,11.92012800,1565977019999,125081.23134864,211,6.79879500,71342.49971617,0
1565977020000,10499.34000000,10500.00000000,10495.91000000,10496.88000000,13.74433500,1565977079999,144285.49493976,212,7.40153800,77697.93048586,0
1565977080000,10498.34000000,10500.00000000,10483.87000000,10488.00000000,21.47203200,1565977139999,225375.86438953,240,7.91462100,83075.63948680,0
1565977140000,10486.53000000,10490.82000000,10485.00000000,10487.63000000,6.58795500,1565977199999,69090.00173851,180,3.96423700,41572.35080024,0
1565977200000,10486.56000000,10495.94000000,10480.47000000,10484.07000000,31.35469500,1565977259999,328868.32507087,310,22.83887600,239565.01088480,0
1565977260000,10483.26000000,10489.99000000,10480.00000000,10480.16000000,23.68163100,1565977319999,248250.89712717,258,14.68813300,153985.30423808,0
1565977320000,10480.18000000,10481.05000000,10466.00000000,10471.99000000,22.98101100,1565977379999,240655.36537189,346,10.82831300,113400.02102716,0
1565977380000,10473.68000000,10473.68000000,10460.04000000,10467.94000000,43.45670300,1565977439999,454954.27552759,308,9.62536200,100763.47430767,0
1565977440000,10467.08000000,10477.22000000,10466.12000000,10468.72000000,25.31550400,1565977499999,265110.73224551,199,10.65100400,111538.84100634,0
1565977500000,10467.10000000,10471.83000000,10456.44000000,10469.42000000,25.14321600,1565977559999,263087.43073962,315,7.89068600,82588.93414157,0
1565977560000,10470.21000000,10489.52000000,10470.21000000,10489.00000000,14.48255200,1565977619999,151748.42742902,258,7.38397000,77364.69968756,0
1565977620000,10489.02000000,10489.78000000,10472.06000000,10472.58000000,34.35833200,1565977679999,360009.62147128,274,9.68647000,101529.81712303,0
1565977680000,10471.53000000,10485.35000000,10470.31000000,10483.96000000,14.11147200,1565977739999,147865.60754321,210,7.66078800,80268.31297003,0
1565977740000,10484.53000000,10488.00000000,10481.30000000,10486.49000000,17.83674300,1565977799999,187025.27067517,244,11.66256100,122287.77052712,0
1565977800000,10487.12000000,10490.00000000,10481.29000000,10486.18000000,36.26625600,1565977859999,380339.75992749,257,26.27589300,275584.00561433,0
1565977860000,10484.04000000,10490.59000000,10473.18000000,10478.14000000,19.73797500,1565977919999,206904.74492933,316,12.81064700,134302.72509095,0
1565977920000,10476.27000000,10496.45000000,10473.17000000,10493.59000000,21.59722100,1565977979999,226463.31916733,308,12.03987900,126250.53792659,0
1565977980000,10493.59000000,10495.00000000,10481.70000000,10492.80000000,12.86952100,1565978039999,135006.58027729,261,8.25582700,86609.57904969,0
1565978040000,10494.33000000,10495.00000000,10485.02000000,10490.00000000,30.91005100,1565978099999,324277.83185043,338,7.72819100,81090.25177242,0
1565978100000,10487.73000000,10495.00000000,10480.06000000,10483.05000000,17.31876400,1565978159999,181630.68410554,284,8.12190700,85191.42109442,0
1565978160000,10483.04000000,10490.00000000,10455.97000000,10470.09000000,68.83871000,1565978219999,720627.64973352,450,8.82365800,92406.72619531,0
1565978220000,10469.71000000,10471.11000000,10425.20000000,10430.00000000,146.38998600,1565978279999,1529982.42870343,854,30.84783000,322289.27129878,0
1565978280000,10430.00000000,10435.37000000,10410.00000000,10420.68000000,99.29957500,1565978339999,1035010.71818663,811,44.87787900,467787.41085822,0
1565978340000,10421.84000000,10425.62000000,10375.00000000,10396.21000000,127.97626400,1565978399999,1330102.10480793,986,35.53042400,369252.98209137,0
1565978400000,10396.21000000,10425.07000000,10390.24000000,10420.86000000,82.49338400,1565978459999,858619.10560842,651,45.18734900,470380.47510838,0
1565978460000,10420.11000000,10429.00000000,10410.91000000,10417.52000000,33.87531100,1565978519999,352908.59900793,369,18.74299700,195302.16110031,0
1565978520000,10414.98000000,10437.16000000,10410.91000000,10434.52000000,36.13149100,1565978579999,376520.09297052,291,24.22629500,252496.22465711,0
1565978580000,10433.82000000,10446.53000000,10428.89000000,10438.51000000,36.38195600,1565978639999,379798.28202387,312,19.56753300,204307.92793844,0
1565978640000,10441.21000000,10444.79000000,10424.06000000,10430.00000000,43.36457200,1565978699999,452395.16968549,362,21.06745900,219757.17961217,0
1565978700000,10430.00000000,10435.00000000,10415.26000000,10435.00000000,43.54230700,1565978759999,453789.26289819,264,29.70020000,309473.10756433,0
1565978760000,10435.00000000,10439.87000000,10429.73000000,10438.11000000,10.26338700,1565978819999,107102.02476850,144,6.58058200,68672.42703727,0
1565978820000,10439.58000000,10455.97000000,10439.17000000,10448.42000000,32.08106900,1565978879999,335127.53187696,344,21.30495200,222567.49865176,0
1565978880000,10447.29000000,10464.50000000,10446.35000000,10456.85000000,19.29212800,1565978939999,201657.36748017,252,10.58580400,110648.03826933,0
1565978940000,10456.99000000,10460.34000000,10443.05000000,10449.11000000,27.07823300,1565978999999,282993.04574422,251,12.43281600,129933.23201101,0
1565979000000,10448.06000000,10468.32000000,10444.96000000,10463.87000000,18.24489800,1565979059999,190767.47683824,201,12.35057400,129162.14476050,0
1565979060000,10465.34000000,10469.84000000,10450.00000000,10452.39000000,22.74718600,1565979119999,237941.94639849,243,7.24345100,75765.01415747,0
1565979120000,10453.68000000,10464.62000000,10453.66000000,10456.79000000,17.10984400,1565979179999,178938.51254008,169,7.71590100,80695.58386620,0
1565979180000,10457.57000000,10458.14000000,10435.37000000,10435.37000000,31.22914000,1565979239999,326302.74611088,273,10.84306000,113323.14206419,0
1565979240000,10436.06000000,10446.78000000,10421.43000000,10434.50000000,21.33389700,1565979299999,222625.64521302,308,10.51050200,109692.74423888,0
1565979300000,10436.98000000,10438.41000000,10416.85000000,10419.53000000,24.21599200,1565979359999,252461.22572506,356,9.15841800,95507.03838708,0
1565979360000,10419.30000000,10440.78000000,10394.78000000,10436.40000000,67.58965500,1565979419999,703962.02633617,616,36.23821700,377606.03959410,0
1565979420000,10436.61000000,10440.78000000,10418.96000000,10434.29000000,20.51922000,1565979479999,214095.38152677,187,13.56685800,141554.56600813,0
1565979480000,10433.90000000,10442.55000000,10426.43000000,10438.47000000,41.41253000,1565979539999,432138.11516558,204,33.00553700,344422.02547002,0
1565979540000,10439.05000000,10450.97000000,10436.98000000,10437.24000000,22.59399000,1565979599999,235978.92889419,227,10.77286200,112532.44525310,0
