open_time,open,high,low,close,volume
2019-06-08 08:54:00,7951.0,7951.6,7944.67,7947.4,8.430105
2019-06-08 08:55:00,7947.4,7948.69,7944.32,7948.66,8.492572
2019-06-08 08:56:00,7948.66,7952.84,7946.39,7949.51,7.734826
2019-06-08 08:57:00,7948.49,7948.62,7945.01,7948.56,6.003662
2019-06-08 08:58:00,7947.56,7953.87,7946.23,7951.58,9.946729
2019-06-08 08:59:00,7949.46,7958.24,7949.46,7957.0,15.715182
2019-06-08 09:00:00,7957.0,7960.44,7953.83,7960.44,24.194071
2019-06-08 09:01:00,7958.48,7962.0,7957.04,7962.0,5.689159
2019-06-08 09:02:00,7962.01,7963.0,7950.12,7952.89,18.712618
2019-06-08 09:03:00,7950.65,7952.88,7942.59,7949.79,16.872651
2019-06-08 09:04:00,7949.81,7951.97,7943.1,7943.75,14.010244
2019-06-08 09:05:00,7943.73,7945.37,7933.06,7938.84,10.321311
2019-06-08 09:06:00,7938.33,7948.7,7938.33,7940.71,27.247478
2019-06-08 09:07:00,7943.32,7947.37,7935.0,7944.94,6.380876
2019-06-08 09:08:00,7944.94,7947.05,7936.38,7936.38,7.260129
2019-06-08 09:09:00,7938.41,7944.12,7936.43,7940.5,6.587958
2019-06-08 09:10:00,7939.02,7940.5,7932.75,7934.99,7.662019
2019-06-08 09:11:00,7935.0,7940.48,7935.0,7935.0,12.689312
2019-06-08 09:12:00,7935.02,7937.4,7935.0,7935.69,4.949159
2019-06-08 09:13:00,7936.18,7946.32,7936.18,7944.21,8.821433
2019-06-08 09:14:00,7944.21,7949.12,7943.88,7946.79,11.88154
2019-06-08 09:15:00,7947.14,7951.14,7946.86,7947.6,10.584093
2019-06-08 09:16:00,7947.78,7949.0,7946.29,7949.0,7.696837
2019-06-08 09:17:00,7947.11,7951.14,7942.79,7943.37,7.573609
2019-06-08 09:18:00,7943.23,7943.23,7940.0,7942.38,4.633548
2019-06-08 09:19:00,7942.17,7942.17,7933.12,7938.98,8.54136
2019-06-08 09:20:00,7938.98,7940.0,7933.81,7937.76,9.860649
2019-06-08 09:21:00,7938.69,7942.56,7936.65,7942.0,23.784629
2019-06-08 09:22:00,7942.0,7944.0,7942.0,7944.0,7.315142
2019-06-08 09:23:00,7944.0,7944.13,7936.93,7939.81,19.135088
2019-06-08 09:24:00,7939.81,7940.0,7936.99,7937.79,8.045767
2019-06-08 09:25:00,7939.1,7939.98,7936.99,7937.63,7.610786
2019-06-08 09:26:00,7937.63,7939.77,7937.0,7939.54,4.768132
2019-06-08 09:27:00,7938.82,7944.06,7937.09,7940.0,9.75533
2019-06-08 09:28:00,7941.45,7943.53,7938.02,7941.88,7.949853
2019-06-08 09:29:00,7941.88,7945.0,7937.88,7942.51,13.536497
2019-06-08 09:30:00,7944.34,7948.78,7942.91,7948.33,9.70071
2019-06-08 09:31:00,7948.78,7948.78,7945.61,7947.86,6.6824
2019-06-08 09:32:00,7947.84,7951.37,7946.85,7951.37,6.080404
2019-06-08 09:33:00,7951.37,7953.42,7951.37,7952.38,5.963649
2019-06-08 09:34:00,7952.38,7952.38,7942.78,7945.2,11.340039
2019-06-08 09:35:00,7945.78,7947.61,7941.4,7941.4,6.565535
2019-06-08 09:36:00,7943.42,7943.42,7941.33,7943.4,4.037571
2019-06-08 09:37:00,7943.42,7945.91,7941.02,7942.16,7.487553
2019-06-08 09:38:00,7944.19,7945.99,7942.07,7944.04,6.444116
2019-06-08 09:39:00,7944.79,7946.67,7942.0,7944.16,4.802652
2019-06-08 09:40:00,7944.0,7947.04,7944.0,7945.04,7.629869
2019-06-08 09:41:00,7945.03,7951.42,7945.0,7950.05,16.20265
2019-06-08 09:42:00,7951.43,7952.0,7945.0,7945.71,8.310317
2019-06-08 09:43:00,7946.94,7947.78,7941.03,7941.48,6.124473
2019-06-08 09:44:00,7942.07,7943.93,7941.59,7943.93,4.236062
2019-06-08 09:45:00,7942.64,7945.65,7942.18,7945.49,6.173039
2019-06-08 09:46:00,7946.53,7951.16,7944.04,7950.03,4.149123
2019-06-08 09:47:00,7950.92,7958.13,7949.6,7957.04,12.154981
2019-06-08 09:48:00,7957.04,7957.04,7951.41,7953.87,8.028307
2019-06-08 09:49:00,7951.89,7959.53,7951.08,7959.53,8.335302
2019-06-08 09:50:00,7959.54,7977.7,7956.75,7975.4,21.934862
2019-06-08 09:51:00,7972.16,7977.48,7964.87,7972.69,30.109879
2019-06-08 09:52:00,7969.99,7972.69,7968.01,7970.64,10.226892
2019-06-08 09:53:00,7968.57,7970.5,7966.75,7968.7,6.958385
2019-06-08 09:54:00,7967.22,7972.69,7967.22,7970.28,14.376761
2019-06-08 09:55:00,7969.04,7971.38,7967.49,7968.77,10.215013
2019-06-08 09:56:00,7970.92,7970.92,7967.0,7968.49,7.344675
2019-06-08 09:57:00,7969.16,7969.16,7964.0,7966.46,7.455038
2019-06-08 09:58:00,7964.25,7967.04,7964.03,7965.23,4.915994
2019-06-08 09:59:00,7966.2,7970.8,7965.25,7969.87,7.829571
2019-06-08 10:00:00,7969.87,7987.0,7967.57,7984.7,72.105365
2019-06-08 10:01:00,7984.72,7990.0,7979.72,7986.53,22.99246
2019-06-08 10:02:00,7984.87,7986.66,7975.98,7982.8,17.152487
2019-06-08 10:03:00,7982.78,7985.37,7975.18,7980.77,5.339768
2019-06-08 10:04:00,7980.42,7984.18,7976.55,7980.42,10.334739
2019-06-08 10:05:00,7977.84,7979.97,7975.62,7977.39,3.54025
2019-06-08 10:06:00,7977.39,7982.18,7976.04,7978.79,7.90598
2019-06-08 10:07:00,7978.2,7982.07,7977.1,7978.55,9.169463
2019-06-08 10:08:00,7980.12,7983.39,7976.53,7980.5,6.688634
2019-06-08 10:09:00,7980.5,7983.45,7978.35,7979.96,4.9805
2019-06-08 10:10:00,7981.23,7990.71,7977.72,7990.71,13.303303
2019-06-08 10:11:00,7988.08,7993.85,7982.3,7983.52,13.493407
2019-06-08 10:12:00,7985.71,7990.0,7982.3,7990.0,11.703043
2019-06-08 10:13:00,7987.93,7988.89,7986.02,7987.21,6.032096
2019-06-08 10:14:00,7988.34,7993.87,7987.39,7993.87,8.549138
2019-06-08 10:15:00,7991.46,7997.0,7991.46,7996.46,14.61319
2019-06-08 10:16:00,7997.0,8000.0,7993.77,7997.47,141.579171
2019-06-08 10:17:00,7997.47,8000.0,7994.81,7998.01,30.363536
2019-06-08 10:18:00,7997.35,8000.0,7982.3,7982.3,28.867235
2019-06-08 10:19:00,7988.14,7989.83,7985.0,7987.82,11.635022
2019-06-08 10:20:00,7988.8,7988.8,7968.0,7977.19,43.381622
2019-06-08 10:21:00,7974.83,7976.68,7969.01,7973.6,10.42419
2019-06-08 10:22:00,7973.0,7980.0,7973.0,7980.0,14.052702
2019-06-08 10:23:00,7980.0,7981.48,7977.21,7978.93,9.257425
2019-06-08 10:24:00,7978.91,7980.82,7972.0,7979.99,15.242761
2019-06-08 10:25:00,7979.31,7983.0,7977.01,7982.53,13.082179
2019-06-08 10:26:00,7982.56,7982.64,7978.21,7980.66,16.458304
2019-06-08 10:27:00,7979.15,7981.39,7976.0,7976.02,9.04483
2019-06-08 10:28:00,7976.92,7977.98,7970.17,7973.45,14.969923
2019-06-08 10:29:00,7973.02,7979.81,7973.0,7976.54,8.976677
2019-06-08 10:30:00,7975.27,7977.98,7973.06,7973.14,5.167486
2019-06-08 10:31:00,7973.15,7975.0,7973.0,7973.08,6.360065
2019-06-08 10:32:00,7974.35,7978.47,7973.0,7975.57,11.840071
2019-06-08 10:33:00,7973.0,7975.76,7972.0,7975.03,8.704563
2019-06-08 10:34:00,7975.39,7987.72,7975.37,7986.29,12.807892
2019-06-08 10:35:00,7983.46,7987.95,7983.46,7985.19,5.442392
2019-06-08 10:36:00,7985.22,7987.58,7977.45,7977.54,7.090862
2019-06-08 10:37:00,7977.45,7980.61,7975.42,7976.05,5.524232
2019-06-08 10:38:00,7977.08,7982.05,7975.49,7978.98,11.360745
2019-06-08 10:39:00,7978.91,7981.1,7968.18,7969.81,32.485302
2019-06-08 10:40:00,7969.79,7974.63,7962.05,7968.17,17.504693
2019-06-08 10:41:00,7967.22,7972.71,7964.64,7967.85,22.606925
2019-06-08 10:42:00,7965.61,7969.75,7965.6,7967.58,4.613361
2019-06-08 10:43:00,7967.29,7974.9,7967.0,7974.24,12.606659
2019-06-08 10:44:00,7973.05,7974.87,7969.66,7973.02,6.233706
2019-06-08 10:45:00,7973.01,7973.03,7962.0,7964.68,16.260796
2019-06-08 10:46:00,7965.29,7971.43,7964.02,7971.43,11.745453
2019-06-08 10:47:00,7970.13,7973.33,7967.23,7971.87,10.002885
2019-06-08 10:48:00,7971.98,7973.28,7965.32,7965.33,11.70328
2019-06-08 10:49:00,7967.26,7969.0,7964.37,7967.4,13.899663
2019-06-08 10:50:00,7966.76,7969.53,7965.41,7967.19,9.362244
2019-06-08 10:51:00,7967.04,7971.48,7965.42,7968.2,5.084391
2019-06-08 10:52:00,7965.57,7968.14,7961.55,7964.29,6.8758
2019-06-08 10:53:00,7963.73,7964.42,7960.0,7961.89,13.384448
2019-06-08 10:54:00,7961.04,7962.73,7951.08,7952.84,16.614856
2019-06-08 10:55:00,7952.58,7962.27,7948.0,7959.0,41.97216
2019-06-08 10:56:00,7957.62,7960.89,7954.64,7958.49,8.271929
2019-06-08 10:57:00,7960.62,7960.67,7954.86,7957.58,3.955309
2019-06-08 10:58:00,7959.51,7959.51,7949.56,7950.76,16.636181
2019-06-08 10:59:00,7954.23,7954.23,7947.33,7948.57,7.681863
2019-06-08 11:00:00,7947.34,7949.84,7945.46,7949.68,5.850265
2019-06-08 11:01:00,7948.9,7959.75,7947.13,7956.28,14.838942
2019-06-08 11:02:00,7958.71,7959.49,7955.25,7958.76,7.68179
2019-06-08 11:03:00,7958.74,7961.99,7957.95,7957.95,5.700312
2019-06-08 11:04:00,7959.88,7961.99,7957.97,7960.59,10.133349
2019-06-08 11:05:00,7960.58,7961.87,7954.54,7954.91,7.755797
2019-06-08 11:06:00,7953.96,7954.86,7947.41,7947.98,10.442702
2019-06-08 11:07:00,7948.0,7951.51,7947.21,7949.3,9.375074
2019-06-08 11:08:00,7948.52,7950.0,7947.2,7949.28,7.873107
2019-06-08 11:09:00,7948.04,7959.11,7948.04,7957.96,8.041127
2019-06-08 11:10:00,7958.68,7960.0,7953.5,7956.96,5.752726
2019-06-08 11:11:00,7957.88,7959.13,7954.01,7954.01,5.772154
2019-06-08 11:12:00,7953.13,7955.4,7951.61,7955.22,10.602105
2019-06-08 11:13:00,7953.83,7957.07,7952.2,7955.56,6.942519
2019-06-08 11:14:00,7955.56,7961.98,7955.56,7961.2,22.584186
2019-06-08 11:15:00,7961.25,7965.03,7960.1,7965.03,5.398925
2019-06-08 11:16:00,7964.7,7965.71,7961.29,7962.66,9.157859
2019-06-08 11:17:00,7962.76,7964.95,7957.66,7960.49,4.97044
2019-06-08 11:18:00,7960.49,7962.62,7954.54,7954.54,9.043179
2019-06-08 11:19:00,7954.54,7956.09,7951.01,7951.07,4.34097
2019-06-08 11:20:00,7951.07,7953.93,7950.32,7953.0,4.616159
2019-06-08 11:21:00,7953.0,7960.94,7951.21,7960.35,5.985381
2019-06-08 11:22:00,7960.36,7964.96,7960.36,7964.0,11.638613
2019-06-08 11:23:00,7963.85,7965.0,7960.61,7962.15,13.526246
2019-06-08 11:24:00,7960.17,7964.29,7954.5,7954.51,10.64173
2019-06-08 11:25:00,7954.51,7962.15,7951.25,7960.44,6.605666
2019-06-08 11:26:00,7962.1,7964.29,7960.0,7963.93,5.184386
2019-06-08 11:27:00,7963.93,7972.4,7961.86,7969.11,15.880091
2019-06-08 11:28:00,7969.26,7972.5,7968.44,7971.53,7.136245
2019-06-08 11:29:00,7971.51,7971.51,7957.72,7959.54,15.83057
2019-06-08 11:30:00,7958.08,7960.26,7955.01,7955.8,5.215593
2019-06-08 11:31:00,7958.57,7958.57,7955.0,7955.85,4.577093
2019-06-08 11:32:00,7955.15,7958.27,7953.84,7956.27,6.434721
2019-06-08 11:33:00,7956.27,7956.55,7952.58,7954.56,4.067826
2019-06-08 11:34:00,7953.04,7958.3,7950.52,7954.73,4.061754
2019-06-08 11:35:00,7954.82,7964.14,7954.73,7964.14,11.273404
2019-06-08 11:36:00,7963.04,7964.91,7957.6,7959.3,8.650382
2019-06-08 11:37:00,7959.3,7966.99,7956.22,7962.88,3.662457
2019-06-08 11:38:00,7964.15,7967.63,7959.46,7963.64,4.624363
2019-06-08 11:39:00,7963.64,7963.64,7958.12,7962.25,4.601117
2019-06-08 11:40:00,7961.69,7963.38,7957.35,7959.66,3.157948
2019-06-08 11:41:00,7959.66,7966.19,7958.08,7960.51,18.597396
2019-06-08 11:42:00,7959.66,7961.45,7955.36,7955.38,4.87463
2019-06-08 11:43:00,7955.39,7957.2,7953.44,7953.44,4.879386
2019-06-08 11:44:00,7953.75,7955.0,7953.45,7954.58,4.24219
2019-06-08 11:45:00,7953.61,7955.0,7950.52,7952.77,9.65294
2019-06-08 11:46:00,7954.8,7961.29,7954.8,7957.93,6.675089
2019-06-08 11:47:00,7957.93,7961.45,7955.64,7955.95,6.103716
2019-06-08 11:48:00,7958.01,7960.19,7956.27,7958.87,3.548953
2019-06-08 11:49:00,7960.16,7963.0,7958.09,7962.94,2.718063
2019-06-08 11:50:00,7960.3,7964.15,7960.3,7963.26,3.747986
2019-06-08 11:51:00,7964.15,7965.36,7955.0,7957.13,19.203628
2019-06-08 11:52:00,7957.08,7959.88,7955.0,7958.3,6.955207
2019-06-08 11:53:00,7956.65,7959.42,7956.36,7956.36,4.171782
2019-06-08 11:54:00,7955.67,7958.0,7955.05,7955.33,3.82866
2019-06-08 11:55:00,7956.99,7963.62,7955.32,7959.93,10.69606
2019-06-08 11:56:00,7962.15,7963.42,7959.14,7961.49,2.721752
2019-06-08 11:57:00,7961.99,7979.99,7961.84,7976.22,34.754174
2019-06-08 11:58:00,7976.32,7984.36,7976.32,7982.65,11.285713
2019-06-08 11:59:00,7982.67,7986.22,7980.0,7980.59,17.907852
2019-06-08 12:00:00,7981.33,7983.57,7961.51,7967.69,22.876316
2019-06-08 12:01:00,7970.8,7971.56,7965.07,7968.96,4.51032
2019-06-08 12:02:00,7966.58,7973.68,7965.94,7972.73,22.788763
2019-06-08 12:03:00,7970.2,7974.97,7968.65,7972.03,5.440318
2019-06-08 12:04:00,7972.94,7974.99,7971.19,7974.04,5.517611
2019-06-08 12:05:00,7972.0,7980.0,7971.27,7980.0,12.364576
2019-06-08 12:06:00,7979.52,7984.23,7979.52,7983.86,6.409888
2019-06-08 12:07:00,7982.01,7986.22,7976.29,7977.89,12.011166
2019-06-08 12:08:00,7977.89,7980.4,7965.15,7966.0,8.787804
2019-06-08 12:09:00,7966.0,7969.03,7959.63,7959.63,9.249543
2019-06-08 12:10:00,7960.9,7960.9,7950.0,7951.98,21.241225
2019-06-08 12:11:00,7950.11,7959.39,7941.84,7958.26,53.281483
2019-06-08 12:12:00,7958.8,7959.39,7946.04,7957.04,8.321094
2019-06-08 12:13:00,7956.02,7958.03,7951.14,7951.43,6.841515
2019-06-08 12:14:00,7952.75,7952.76,7945.47,7951.89,9.789725
2019-06-08 12:15:00,7952.76,7960.0,7951.96,7955.0,14.832141
2019-06-08 12:16:00,7956.39,7956.39,7950.87,7951.42,8.787082
2019-06-08 12:17:00,7951.42,7951.42,7947.27,7950.0,7.413207
2019-06-08 12:18:00,7949.02,7957.99,7948.5,7956.86,6.492102
2019-06-08 12:19:00,7957.7,7958.17,7950.53,7950.53,12.979892
2019-06-08 12:20:00,7952.97,7956.36,7949.05,7951.0,30.354907
2019-06-08 12:21:00,7950.73,7951.43,7936.66,7939.57,26.095092
2019-06-08 12:22:00,7939.57,7939.57,7910.92,7920.66,93.045308
2019-06-08 12:23:00,7921.0,7932.83,7918.22,7920.58,24.687461
2019-06-08 12:24:00,7918.55,7920.55,7900.0,7903.06,68.585021
2019-06-08 12:25:00,7903.09,7912.73,7897.58,7904.86,72.697229
2019-06-08 12:26:00,7906.89,7909.68,7896.38,7909.68,52.218411
2019-06-08 12:27:00,7908.26,7917.19,7902.56,7914.97,21.021926
2019-06-08 12:28:00,7914.97,7918.59,7914.0,7915.99,28.807679
2019-06-08 12:29:00,7915.19,7915.98,7906.04,7908.9,15.268788
2019-06-08 12:30:00,7908.87,7912.44,7906.05,7911.44,5.879333
2019-06-08 12:31:00,7909.51,7926.79,7909.51,7921.93,18.954643
2019-06-08 12:32:00,7921.79,7926.81,7921.08,7923.41,11.350648
2019-06-08 12:33:00,7923.99,7926.5,7912.33,7915.04,13.970126
2019-06-08 12:34:00,7915.05,7921.8,7915.05,7921.8,12.685703
2019-06-08 12:35:00,7922.72,7929.37,7922.34,7928.89,15.13686
2019-06-08 12:36:00,7926.68,7926.68,7922.41,7922.7,9.774588
2019-06-08 12:37:00,7925.54,7927.41,7921.3,7925.44,10.407988
2019-06-08 12:38:00,7924.27,7931.8,7921.25,7923.06,11.101529
2019-06-08 12:39:00,7922.54,7923.88,7918.17,7921.51,7.208
2019-06-08 12:40:00,7920.1,7922.5,7916.38,7916.38,11.902496
2019-06-08 12:41:00,7916.38,7917.32,7905.0,7912.37,15.010557
2019-06-08 12:42:00,7910.77,7912.32,7891.35,7900.49,45.243067
2019-06-08 12:43:00,7901.77,7914.41,7901.77,7910.64,24.506065
2019-06-08 12:44:00,7910.54,7913.49,7905.31,7911.34,14.229621
2019-06-08 12:45:00,7908.76,7912.0,7904.54,7904.55,15.108236
2019-06-08 12:46:00,7907.26,7909.49,7900.86,7906.92,18.454277
2019-06-08 12:47:00,7908.13,7919.85,7905.63,7916.62,10.797738
2019-06-08 12:48:00,7916.77,7919.81,7913.96,7919.24,7.694445
2019-06-08 12:49:00,7918.65,7919.42,7908.96,7912.15,12.802853
2019-06-08 12:50:00,7911.45,7916.34,7909.66,7916.2,7.771395
2019-06-08 12:51:00,7915.11,7924.46,7915.11,7924.0,15.383171
2019-06-08 12:52:00,7923.52,7926.82,7921.8,7925.41,11.259778
2019-06-08 12:53:00,7922.52,7924.72,7919.92,7923.97,8.305185
2019-06-08 12:54:00,7923.97,7930.12,7921.92,7928.08,10.16548
2019-06-08 12:55:00,7928.04,7928.96,7922.93,7927.63,9.453271
2019-06-08 12:56:00,7927.64,7928.35,7921.3,7922.72,8.020741
2019-06-08 12:57:00,7924.74,7924.74,7917.49,7921.33,11.500615
2019-06-08 12:58:00,7918.9,7928.56,7918.9,7924.49,9.392485
2019-06-08 12:59:00,7925.35,7925.35,7919.41,7922.88,6.204149
2019-06-08 13:00:00,7922.61,7923.77,7921.33,7921.43,7.043356
2019-06-08 13:01:00,7923.48,7928.95,7921.59,7928.31,10.498173
2019-06-08 13:02:00,7927.1,7929.97,7925.02,7926.17,7.323151
2019-06-08 13:03:00,7926.67,7928.98,7925.05,7927.36,3.762323
2019-06-08 13:04:00,7927.67,7927.86,7910.57,7915.92,19.241103
2019-06-08 13:05:00,7915.93,7915.95,7900.0,7902.95,33.883933
2019-06-08 13:06:00,7902.95,7911.99,7900.01,7905.5,17.530228
2019-06-08 13:07:00,7904.05,7911.09,7900.0,7906.56,19.542604
2019-06-08 13:08:00,7909.61,7914.98,7909.55,7913.31,19.132165
2019-06-08 13:09:00,7913.57,7920.86,7912.08,7915.89,26.267945
2019-06-08 13:10:00,7915.87,7917.97,7910.02,7911.85,8.070509
2019-06-08 13:11:00,7910.95,7911.99,7907.32,7907.32,7.838454
2019-06-08 13:12:00,7907.0,7911.66,7904.88,7907.48,10.93485
2019-06-08 13:13:00,7904.88,7907.78,7903.2,7906.83,12.491391
2019-06-08 13:14:00,7904.83,7911.63,7904.04,7908.52,11.890299
2019-06-08 13:15:00,7909.55,7915.06,7908.54,7911.66,5.513492
2019-06-08 13:16:00,7911.65,7915.07,7909.98,7912.48,12.251335
2019-06-08 13:17:00,7912.46,7913.6,7906.63,7909.75,8.031312
2019-06-08 13:18:00,7909.7,7913.62,7906.25,7913.6,7.361615
2019-06-08 13:19:00,7913.48,7919.25,7911.46,7917.47,6.195785
2019-06-08 13:20:00,7918.52,7921.2,7916.29,7917.55,7.734574
2019-06-08 13:21:00,7918.05,7918.05,7914.36,7914.38,4.90328
2019-06-08 13:22:00,7914.99,7915.0,7912.12,7913.46,7.428334
2019-06-08 13:23:00,7913.48,7914.76,7907.06,7909.62,19.016308
2019-06-08 13:24:00,7910.35,7911.31,7903.2,7907.47,7.056742
2019-06-08 13:25:00,7907.84,7907.84,7900.37,7903.21,8.34786
2019-06-08 13:26:00,7903.3,7903.3,7893.22,7895.68,30.675486
2019-06-08 13:27:00,7893.44,7901.94,7893.44,7899.62,29.157481
2019-06-08 13:28:00,7896.46,7899.99,7890.0,7894.55,20.000507
2019-06-08 13:29:00,7894.67,7905.64,7894.67,7901.87,14.441072
2019-06-08 13:30:00,7900.56,7907.8,7900.55,7907.74,78.461834
2019-06-08 13:31:00,7905.6,7909.27,7904.61,7909.09,9.844696
2019-06-08 13:32:00,7909.09,7952.5,7908.08,7922.3,58.950571
2019-06-08 13:33:00,7922.46,7952.49,7922.46,7942.29,46.648227
